t,log_trend
2010-09-10,8.665069022012753
2010-09-11,8.662984417318453
2010-09-12,8.661509704962679
2010-09-13,8.660814984097009
2010-09-14,8.660489155286555
2010-09-15,8.660720999157576
2010-09-16,8.661449672670269
2010-09-17,8.662667164957782
2010-09-18,8.664587296681963
2010-09-19,8.667215961596563
2010-09-20,8.66903561794415
2010-09-21,8.669960599285972
2010-09-22,8.67073977265811
2010-09-23,8.670975515842771
2010-09-24,8.671626305476533
2010-09-25,8.672768086651162
2010-09-26,8.67358783604982
2010-09-27,8.67429646159237
2010-09-28,8.674830713282025
2010-09-29,8.675080070511147
2010-09-30,8.67521427276967
2010-10-01,8.675179465491087
2010-10-02,8.674809008987975
2010-10-03,8.674097129279266
2010-10-04,8.673062636506263
2010-10-05,8.67165403973092
2010-10-06,8.670090581645674
2010-10-07,8.668370674735279
2010-10-08,8.666333808576017
2010-10-09,8.664021100289615
2010-10-10,8.661283353720664
2010-10-11,8.658081322867242
2010-10-12,8.654506576395345
2010-10-13,8.65050472090884
2010-10-14,8.646336122687217
2010-10-15,8.642022814726046
2010-10-16,8.637386477549592
2010-10-17,8.632491473480066
2010-10-18,8.627173505838593
2010-10-19,8.621399736884864
2010-10-20,8.615297428621885
2010-10-21,8.60881692341029
2010-10-22,8.604588195461435
2010-10-23,8.602923626852775
2010-10-24,8.602567328573592
2010-10-25,8.60428959844488
2010-10-26,8.606598165613766
2010-10-27,8.609431903020024
2010-10-28,8.614218974132303
2010-10-29,8.62067006488964
2010-10-30,8.627392557545958
2010-10-31,8.634485828506678
2010-11-01,8.642462123987142
2010-11-02,8.651027224026757
2010-11-03,8.66135960817564
2010-11-04,8.673519716258454
2010-11-05,8.686685139417927
2010-11-06,8.70111216383981
2010-11-07,8.709167494204214
2010-11-08,8.710187503384395
2010-11-09,8.708013813763335
2010-11-10,8.700413131470576
2010-11-11,8.69158891843044
2010-11-12,8.681731290111632
2010-11-13,8.666535810189723
2010-11-14,8.646599103472177
2010-11-15,8.633914541121205
2010-11-16,8.629277853221803
2010-11-17,8.627472420040919
2010-11-18,8.631735807005892
2010-11-19,8.633671452010203
2010-11-20,8.63279658358364
2010-11-21,8.63602693895603
2010-11-22,8.641569743664686
2010-11-23,8.642273118821445
2010-11-24,8.638315221301431
2010-11-25,8.631874138812972
2010-11-26,8.62110340875658
2010-11-27,8.611974587782852
2010-11-28,8.604774039730946
2010-11-29,8.594908852942533
2010-11-30,8.583630970882508
2010-12-01,8.574212040532416
2010-12-02,8.566491182246887
2010-12-03,8.559862229973005
2010-12-04,8.555167874032929
2010-12-05,8.549204561426968
2010-12-06,8.541893081261774
2010-12-07,8.535559252529076
2010-12-08,8.529545417634289
2010-12-09,8.524282519080163
2010-12-10,8.520104976738795
2010-12-11,8.516370519812858
2010-12-12,8.513290447374054
2010-12-13,8.511305458550819
2010-12-14,8.510414462026358
2010-12-15,8.510621048973519
2010-12-16,8.512051655873737
2010-12-17,8.512588384931364
2010-12-18,8.512087214323005
2010-12-19,8.511680267108606
2010-12-20,8.510812541407356
2010-12-21,8.510753550809193
2010-12-22,8.511629021237194
2010-12-23,8.512344169401192
2010-12-24,8.513188645421543
2010-12-25,8.513961716262274
2010-12-26,8.514507299030122
2010-12-27,8.515118904049803
2010-12-28,8.515694655972421
2010-12-29,8.51609383741075
2010-12-30,8.516319179469816
2010-12-31,8.516332599668749
2011-01-01,8.516087408274409
2011-01-02,8.515765800433108
2011-01-03,8.51534920923225
2011-01-04,8.5146939768075
2011-01-05,8.513823425899222
2011-01-06,8.512594203516931
2011-01-07,8.510962567996879
2011-01-08,8.508997046585526
2011-01-09,8.506639422721609
2011-01-10,8.506327273260247
2011-01-11,8.508298748147615
2011-01-12,8.511345692421932
2011-01-13,8.516144749579594
2011-01-14,8.521274322444595
2011-01-15,8.526653617436365
2011-01-16,8.533572254040681
2011-01-17,8.541734266233336
2011-01-18,8.553351846144833
2011-01-19,8.568732957602586
2011-01-20,8.586563365073527
2011-01-21,8.607414325315478
2011-01-22,8.630259650437782
2011-01-23,8.654973511694724
2011-01-24,8.68244910961038
2011-01-25,8.712375068948266
2011-01-26,8.732834740461636
2011-01-27,8.743424709487169
2011-01-28,8.749926565840761
2011-01-29,8.749193089601281
2011-01-30,8.748254692798048
2011-01-31,8.74747998049675
2011-02-01,8.740459238718595
2011-02-02,8.728463952760306
2011-02-03,8.722178058929778
2011-02-04,8.72180681681042
2011-02-05,8.723080534336546
2011-02-06,8.728691186013195
2011-02-07,8.730550442400842
2011-02-08,8.72819403099049
2011-02-09,8.727877354649978
2011-02-10,8.727830515234828
2011-02-11,8.727698214077085
2011-02-12,8.728169153159708
2011-02-13,8.728176622200333
2011-02-14,8.727822300307196
2011-02-15,8.728872467795794
2011-02-16,8.731294855949917
2011-02-17,8.734353491352525
2011-02-18,8.738447825233798
2011-02-19,8.740859146021577
2011-02-20,8.741347528441317
2011-02-21,8.741536921779025
2011-02-22,8.74070854135706
2011-02-23,8.740276076103308
2011-02-24,8.74041903847399
2011-02-25,8.739836181310448
2011-02-26,8.738859116985461
2011-02-27,8.739071251541164
2011-02-28,8.74046707995611
2011-03-01,8.74253346429766
2011-03-02,8.745668255206995
2011-03-03,8.748675421823396
2011-03-04,8.751520529679492
2011-03-05,8.755139041421153
2011-03-06,8.759286779893293
2011-03-07,8.76221448172119
2011-03-08,8.763877911313783
2011-03-09,8.764952500068066
2011-03-10,8.764978745813405
2011-03-11,8.765219895239861
2011-03-12,8.765727774600078
2011-03-13,8.765470335719481
2011-03-14,8.764703710794075
2011-03-15,8.763968940168564
2011-03-16,8.76318052519348
2011-03-17,8.762242286672285
2011-03-18,8.761259451138912
2011-03-19,8.759625831447421
2011-03-20,8.757305118463668
2011-03-21,8.754668886392741
2011-03-22,8.751567852613226
2011-03-23,8.749333681813289
2011-03-24,8.748130590505596
2011-03-25,8.74721610779784
2011-03-26,8.74697357938099
2011-03-27,8.746710255130775
2011-03-28,8.74637054477863
2011-03-29,8.746639754815728
2011-03-30,8.747379243020218
2011-03-31,8.747513930518474
2011-04-01,8.747044287606293
2011-04-02,8.746400549472485
2011-04-03,8.745318240966299
2011-04-04,8.744609901187165
2011-04-05,8.74433053991923
2011-04-06,8.74385920555527
2011-04-07,8.74337911033278
2011-04-08,8.743859643944074
2011-04-09,8.745331713461102
2011-04-10,8.747471227814788
2011-04-11,8.750538032178996
2011-04-12,8.753828969626191
2011-04-13,8.75733270397678
2011-04-14,8.761628849350066
2011-04-15,8.766580979422086
2011-04-16,8.76834282786262
2011-04-17,8.766625046833132
2011-04-18,8.763152583241256
2011-04-19,8.756814217862326
2011-04-20,8.749986957830302
2011-04-21,8.74276489286754
2011-04-22,8.73290338022003
2011-04-23,8.720801380856972
2011-04-24,8.712977888400681
2011-04-25,8.709850989977573
2011-04-26,8.708629545151714
2011-04-27,8.711083109903901
2011-04-28,8.71273401669775
2011-04-29,8.713350624770836
2011-04-30,8.7166783780311
2011-05-01,8.72177930240608
2011-05-02,8.72484415277104
2011-05-03,8.726012862069021
2011-05-04,8.726502770540161
2011-05-05,8.725404203959274
2011-05-06,8.72591003380434
2011-05-07,8.728172255097721
2011-05-08,8.729852890409557
2011-05-09,8.731653198482977
2011-05-10,8.73612477847884
2011-05-11,8.743247977473853
2011-05-12,8.752282495508071
2011-05-13,8.763843209364142
2011-05-14,8.775890738055878
2011-05-15,8.788393798423929
2011-05-16,8.802866013940744
2011-05-17,8.818872798502603
2011-05-18,8.827988275981388
2011-05-19,8.829758386955593
2011-05-20,8.827962540213093
2011-05-21,8.820214673095116
2011-05-22,8.811750267064015
2011-05-23,8.802777674052406
2011-05-24,8.788362481211486
2011-05-25,8.769338464607142
2011-05-26,8.75270532391976
2011-05-27,8.738531040691596
2011-05-28,8.724033233559155
2011-05-29,8.711036330531876
2011-05-30,8.693579863073825
2011-05-31,8.671021613768826
2011-06-01,8.647758996778991
2011-06-02,8.62228199595652
2011-06-03,8.601943349166635
2011-06-04,8.588376026106355
2011-06-05,8.577160607098602
2011-06-06,8.570744783912923
2011-06-07,8.565983938365601
2011-06-08,8.562644627699637
2011-06-09,8.564556285554564
2011-06-10,8.571135799939913
2011-06-11,8.583191413247997
2011-06-12,8.601331441675912
2011-06-13,8.624686012225334
2011-06-14,8.653483709634985
2011-06-15,8.687876571928168
2011-06-16,8.727549725986671
2011-06-17,8.772246350880227
2011-06-18,8.821609632143687
2011-06-19,8.85682702742117
2011-06-20,8.877749609675137
2011-06-21,8.893957801931197
2011-06-22,8.900833728838487
2011-06-23,8.908973901566593
2011-06-24,8.918993898974772
2011-06-25,8.92159696433491
2011-06-26,8.918911936385951
2011-06-27,8.918477011219155
2011-06-28,8.919669412659463
2011-06-29,8.920133168584124
2011-06-30,8.921481183683428
2011-07-01,8.916752175338416
2011-07-02,8.905366293777577
2011-07-03,8.891881341464984
2011-07-04,8.874457854171263
2011-07-05,8.863027586126895
2011-07-06,8.85918821414998
2011-07-07,8.856862063596239
2011-07-08,8.858981018313814
2011-07-09,8.860698828353728
2011-07-10,8.861515939660574
2011-07-11,8.866389905002599
2011-07-12,8.874279146058901
2011-07-13,8.879423945443415
2011-07-14,8.882067717998211
2011-07-15,8.884366209708412
2011-07-16,8.88501925237121
2011-07-17,8.88860330211358
2011-07-18,8.895419429092298
2011-07-19,8.902173736649539
2011-07-20,8.909919722298469
2011-07-21,8.915364357366691
2011-07-22,8.917925338450413
2011-07-23,8.91995333471334
2011-07-24,8.920471935557558
2011-07-25,8.920675989101726
2011-07-26,8.920753542885471
2011-07-27,8.91924016271008
2011-07-28,8.916375703482885
2011-07-29,8.91499139248926
2011-07-30,8.915122205521333
2011-07-31,8.915552834834731
2011-08-01,8.916981347994485
2011-08-02,8.917384311120133
2011-08-03,8.916613592977797
2011-08-04,8.916244999817406
2011-08-05,8.915820080131791
2011-08-06,8.915567852628032
2011-08-07,8.915686391543236
2011-08-08,8.915738873719127
2011-08-09,8.915836402017282
2011-08-10,8.916218028461047
2011-08-11,8.91685791792949
2011-08-12,8.91774613686615
2011-08-13,8.918938553827752
2011-08-14,8.920105955255714
2011-08-15,8.921243042506537
2011-08-16,8.922561113715592
2011-08-17,8.923988910420684
2011-08-18,8.925719810828847
2011-08-19,8.9277907985366
2011-08-20,8.93005805061126
2011-08-21,8.93257838805276
2011-08-22,8.93556515417416
2011-08-23,8.939031523279626
2011-08-24,8.942925710609677
2011-08-25,8.947310073819258
2011-08-26,8.952048450872631
2011-08-27,8.957148349491957
2011-08-28,8.962736505400926
2011-08-29,8.968792510597348
2011-08-30,8.97376135631162
2011-08-31,8.97753065418963
2011-09-01,8.980839238452392
2011-09-02,8.983262482578205
2011-09-03,8.985740770408936
2011-09-04,8.988322163157438
2011-09-05,8.990162946445565
2011-09-06,8.9914490935959
2011-09-07,8.991416037038277
2011-09-08,8.98985391724127
2011-09-09,8.987214235977145
2011-09-10,8.983206784060153
2011-09-11,8.978007723076502
2011-09-12,8.97157681089085
2011-09-13,8.963497154594066
2011-09-14,8.953717426899743
2011-09-15,8.956442029144728
2011-09-16,8.972886954386428
2011-09-17,8.995983836705097
2011-09-18,9.029048083147652
2011-09-19,9.063689037776843
2011-09-20,9.099399051514526
2011-09-21,9.142523668436901
2011-09-22,9.190870687469312
2011-09-23,9.22342292860071
2011-09-24,9.240535141890911
2011-09-25,9.251749072496937
2011-09-26,9.251932680140154
2011-09-27,9.254306223117304
2011-09-28,9.259558246475807
2011-09-29,9.256541519103767
2011-09-30,9.247893603787714
2011-10-01,9.242840538647219
2011-10-02,9.240805139457306
2011-10-03,9.239087844419458
2011-10-04,9.23980446132728
2011-10-05,9.234413119397907
2011-10-06,9.222340121606571
2011-10-07,9.209433563740797
2011-10-08,9.193616565545438
2011-10-09,9.192748589290085
2011-10-10,9.209210642497862
2011-10-11,9.232704987775458
2011-10-12,9.267625873059867
2011-10-13,9.304952583907138
2011-10-14,9.343881035889344
2011-10-15,9.39171660312263
2011-10-16,9.44591308258306
2011-10-17,9.48264363970819
2011-10-18,9.502566650152465
2011-10-19,9.516606494758522
2011-10-20,9.51912641953913
2011-10-21,9.524969353226526
2011-10-22,9.534939757572646
2011-10-23,9.536778191732854
2011-10-24,9.533575049603796
2011-10-25,9.533503357004264
2011-10-26,9.535743592939358
2011-10-27,9.53837275233004
2011-10-28,9.543144362640412
2011-10-29,9.542121991027768
2011-10-30,9.534898542181146
2011-10-31,9.52672824990157
2011-11-01,9.515718108494688
2011-11-02,9.50782637593996
2011-11-03,9.504197199123556
2011-11-04,9.500578355552982
2011-11-05,9.498761924678732
2011-11-06,9.496500753411647
2011-11-07,9.493416705205666
2011-11-08,9.492213219706194
2011-11-09,9.492407578636888
2011-11-10,9.49146004148306
2011-11-11,9.48956991269813
2011-11-12,9.4876754332173
2011-11-13,9.485249249290547
2011-11-14,9.484464233601992
2011-11-15,9.485521794830822
2011-11-16,9.486973482099204
2011-11-17,9.489364984058673
2011-11-18,9.491161192002258
2011-11-19,9.49212512139059
2011-11-20,9.493429797686915
2011-11-21,9.494654739392068
2011-11-22,9.496436445222098
2011-11-23,9.498914839096921
2011-11-24,9.501432895546337
2011-11-25,9.50416251921483
2011-11-26,9.506679494819418
2011-11-27,9.508864572585857
2011-11-28,9.511047300702982
2011-11-29,9.51308267075922
2011-11-30,9.515103494189416
2011-12-01,9.517126848309285
2011-12-02,9.518950173121077
2011-12-03,9.520593608450236
2011-12-04,9.52244583301335
2011-12-05,9.524500561617925
2011-12-06,9.526572600123428
2011-12-07,9.52874906648847
2011-12-08,9.530741660735572
2011-12-09,9.532519907652766
2011-12-10,9.5342912633452
2011-12-11,9.535982672531254
2011-12-12,9.537625826436335
2011-12-13,9.539238811835324
2011-12-14,9.540747186615775
2011-12-15,9.542159309489959
2011-12-16,9.543491694035316
2011-12-17,9.544730761431083
2011-12-18,9.54587120206073
2011-12-19,9.546909730863272
2011-12-20,9.547683396370838
2011-12-21,9.548171731086288
2011-12-22,9.548443914610965
2011-12-23,9.5484492122112
2011-12-24,9.548267831929262
2011-12-25,9.547897221096814
2011-12-26,9.54724725473079
2011-12-27,9.546326935674337
2011-12-28,9.545720148865417
2011-12-29,9.545467689946376
2011-12-30,9.545294359526167
2011-12-31,9.545359376006825
2012-01-01,9.545291872593825
2012-01-02,9.545068930556825
2012-01-03,9.545014259876309
2012-01-04,9.545051335809243
2012-01-05,9.546510272951181
2012-01-06,9.549567247575325
2012-01-07,9.55354522403837
2012-01-08,9.558833623611193
2012-01-09,9.564753023447977
2012-01-10,9.571275680486812
2012-01-11,9.57908312465263
2012-01-12,9.588043842380928
2012-01-13,9.59294085230764
2012-01-14,9.593432234759073
2012-01-15,9.591937949031056
2012-01-16,9.586996182155103
2012-01-17,9.58181100918123
2012-01-18,9.576545593920388
2012-01-19,9.568243852008331
2012-01-20,9.557485006299311
2012-01-21,9.549833971189061
2012-01-22,9.545481269063822
2012-01-23,9.542186166831387
2012-01-24,9.541416377269535
2012-01-25,9.539034835957816
2012-01-26,9.534795636147878
2012-01-27,9.53200857375544
2012-01-28,9.529786692273596
2012-01-29,9.529719293940472
2012-01-30,9.532381015027758
2012-01-31,9.536418130250123
2012-02-01,9.542400238044406
2012-02-02,9.550255838705533
2012-02-03,9.559925729129548
2012-02-04,9.571945364077468
2012-02-05,9.586297030480665
2012-02-06,9.596742766388868
2012-02-07,9.60296958695779
2012-02-08,9.608056648401854
2012-02-09,9.610383497060178
2012-02-10,9.61370869489706
2012-02-11,9.618290481891606
2012-02-12,9.620871657489397
2012-02-13,9.622251104408964
2012-02-14,9.637008056073736
2012-02-15,9.665579891187281
2012-02-16,9.700941257488621
2012-02-17,9.746004625972857
2012-02-18,9.791673105260456
2012-02-19,9.837496251915569
2012-02-20,9.889748744885287
2012-02-21,9.946098932022286
2012-02-22,9.984048576704035
2012-02-23,10.004228060739003
2012-02-24,10.017037918174575
2012-02-25,10.016977117910267
2012-02-26,10.017990909415625
2012-02-27,10.02075081687765
2012-02-28,10.01324782674688
2012-02-29,9.998079000412819
2012-03-01,9.991079945709282
2012-03-02,9.992269290449313
2012-03-03,9.995800106321836
2012-03-04,10.005546607998236
2012-03-05,10.008881482977218
2012-03-06,10.005165291314844
2012-03-07,10.003851054970035
2012-03-08,10.002167274830164
2012-03-09,10.000739195594601
2012-03-10,10.000681698746822
2012-03-11,9.999726702846612
2012-03-12,9.99832185765514
2012-03-13,9.998460854356233
2012-03-14,10.000018133012754
2012-03-15,10.002459883556039
2012-03-16,10.006230742593317
2012-03-17,10.008780965254784
2012-03-18,10.00996256508575
2012-03-19,10.011379936439743
2012-03-20,10.012417826203174
2012-03-21,10.014433747782187
2012-03-22,10.017650992723041
2012-03-23,10.020927801482182
2012-03-24,10.024626179991289
2012-03-25,10.030518254580278
2012-03-26,10.038649014989119
2012-03-27,10.048439865040063
2012-03-28,10.060335134079907
2012-03-29,10.073125459217438
2012-03-30,10.086795824950903
2012-03-31,10.102308012888352
2012-04-01,10.119404506665342
2012-04-02,10.132163931801706
2012-04-03,10.140325703527548
2012-04-04,10.14665025125472
2012-04-05,10.149583569653164
2012-04-06,10.152790987611633
2012-04-07,10.156458141030411
2012-04-08,10.157388430996384
2012-04-09,10.156310339205152
2012-04-10,10.156188077192603
2012-04-11,10.15684865654943
2012-04-12,10.157313151794728
2012-04-13,10.15824688751248
2012-04-14,10.157029356607598
2012-04-15,10.153479197339967
2012-04-16,10.14940204256788
2012-04-17,10.144166252633243
2012-04-18,10.144909416105568
2012-04-19,10.152497153924418
2012-04-20,10.163031145449928
2012-04-21,10.178436654990916
2012-04-22,10.19498386742751
2012-04-23,10.212404769130341
2012-04-24,10.234069325095419
2012-04-25,10.259091281242085
2012-04-26,10.275449438581722
2012-04-27,10.282911325778855
2012-04-28,10.286897781677235
2012-04-29,10.28430530320307
2012-04-30,10.282839838394864
2012-05-01,10.282941607502949
2012-05-02,10.278005677589032
2012-05-03,10.26957312784847
2012-05-04,10.265411630504987
2012-05-05,10.265441836659292
2012-05-06,10.267002865822523
2012-05-07,10.2719979311924
2012-05-08,10.274113064750662
2012-05-09,10.273057099992087
2012-05-10,10.273545617429487
2012-05-11,10.274210002503025
2012-05-12,10.273501151840014
2012-05-13,10.271786301780038
2012-05-14,10.268827816325787
2012-05-15,10.264300630980792
2012-05-16,10.260296006647556
2012-05-17,10.256809078069757
2012-05-18,10.25252712804238
2012-05-19,10.247882355001954
2012-05-20,10.244311462144971
2012-05-21,10.241853686297262
2012-05-22,10.240159728936774
2012-05-23,10.239639384114424
2012-05-24,10.23909223264178
2012-05-25,10.238526762301067
2012-05-26,10.238923715112136
2012-05-27,10.240068886270299
2012-05-28,10.240401889834649
2012-05-29,10.2399167605951
2012-05-30,10.239238085147795
2012-05-31,10.237977584971746
2012-06-01,10.237359425937244
2012-06-02,10.23746518756617
2012-06-03,10.237366350491953
2012-06-04,10.237339370061337
2012-06-05,10.237547887535369
2012-06-06,10.237909302107434
2012-06-07,10.238546660958173
2012-06-08,10.23948368940884
2012-06-09,10.240407268095428
2012-06-10,10.241329833252124
2012-06-11,10.242426551996834
2012-06-12,10.24363562777156
2012-06-13,10.241822338620011
2012-06-14,10.236660294487761
2012-06-15,10.229540195515579
2012-06-16,10.21948652879539
2012-06-17,10.208325924534897
2012-06-18,10.19607990353771
2012-06-19,10.180836502819531
2012-06-20,10.162813332887275
2012-06-21,10.152479387010809
2012-06-22,10.150831056152473
2012-06-23,10.153138046645783
2012-06-24,10.162266752557128
2012-06-25,10.171506839363614
2012-06-26,10.18053155191844
2012-06-27,10.19502984676861
2012-06-28,10.21352550142294
2012-06-29,10.228938464852298
2012-06-30,10.241521405604981
2012-07-01,10.253852488076644
2012-07-02,10.26433803636996
2012-07-03,10.278321556970209
2012-07-04,10.295975370214881
2012-07-05,10.313340122659142
2012-07-06,10.331554804883325
2012-07-07,10.344445902587637
2012-07-08,10.351211908183815
2012-07-09,10.355625846303873
2012-07-10,10.355872400798791
2012-07-11,10.35458413544279
2012-07-12,10.351948546783815
2012-07-13,10.344918697244646
2012-07-14,10.333862784029446
2012-07-15,10.327623947607144
2012-07-16,10.326619022619784
2012-07-17,10.326823467798173
2012-07-18,10.33053219385754
2012-07-19,10.331635810314673
2012-07-20,10.329705586950231
2012-07-21,10.329698247959591
2012-07-22,10.330269589722956
2012-07-23,10.330196627265666
2012-07-24,10.329958556217141
2012-07-25,10.32920734702578
2012-07-26,10.32777377028889
2012-07-27,10.327593482401362
2012-07-28,10.32869484840595
2012-07-29,10.33002068144973
2012-07-30,10.332011309205772
2012-07-31,10.333179094924072
2012-08-01,10.333331870048177
2012-08-02,10.33352433245058
2012-08-03,10.333357274740356
2012-08-04,10.3334535304247
2012-08-05,10.333936241271354
2012-08-06,10.334170728554323
2012-08-07,10.334318489771302
2012-08-08,10.334511933418593
2012-08-09,10.33468430233509
2012-08-10,10.334891582093745
2012-08-11,10.33514601768582
2012-08-12,10.335252520288147
2012-08-13,10.335210693415737
2012-08-14,10.335121090960417
2012-08-15,10.33493958499649
2012-08-16,10.334723161106776
2012-08-17,10.334480726797324
2012-08-18,10.334149304535135
2012-08-19,10.333741414974135
2012-08-20,10.333246489809447
2012-08-21,10.332653230065352
2012-08-22,10.331973578341602
2012-08-23,10.331199861916678
2012-08-24,10.3303127372014
2012-08-25,10.32930854368062
2012-08-26,10.328186925643164
2012-08-27,10.326939834380902
2012-08-28,10.325572200233632
2012-08-29,10.32407955234099
2012-08-30,10.322449402988616
2012-08-31,10.320678744563752
2012-09-01,10.319461355788809
2012-09-02,10.318865889444044
2012-09-03,10.318563612603938
2012-09-04,10.318753802522506
2012-09-05,10.319029920167095
2012-09-06,10.31937402852514
2012-09-07,10.320168584717365
2012-09-08,10.321336988555927
2012-09-09,10.32233405681172
2012-09-10,10.323167579530297
2012-09-11,10.324056112529522
2012-09-12,10.324870293654316
2012-09-13,10.326038799210023
2012-09-14,10.327592268567088
2012-09-15,10.329214482003886
2012-09-16,10.331004679682188
2012-09-17,10.329855717797157
2012-09-18,10.32540579833153
2012-09-19,10.31915781545414
2012-09-20,10.310149211406305
2012-09-21,10.300069802029197
2012-09-22,10.288960524828916
2012-09-23,10.275004842014976
2012-09-24,10.258410795513104
2012-09-25,10.246839731085714
2012-09-26,10.240948880347494
2012-09-27,10.237318333008659
2012-09-28,10.23809939868452
2012-09-29,10.238217596489648
2012-09-30,10.237394513338787
2012-10-01,10.240019115697324
2012-10-02,10.245037367508605
2012-10-03,10.248109776244965
2012-10-04,10.249433271924087
2012-10-05,10.25041915474853
2012-10-06,10.250060040201502
2012-10-07,10.25203895343049
2012-10-08,10.256547001165984
2012-10-09,10.260940071036057
2012-10-10,10.266040475936224
2012-10-11,10.266181623959922
2012-10-12,10.260524820327982
2012-10-13,10.252281115191094
2012-10-14,10.239646056013102
2012-10-15,10.22520433561937
2012-10-16,10.209070400760083
2012-10-17,10.188070866959428
2012-10-18,10.162420596213959
2012-10-19,10.145442533121741
2012-10-20,10.138401731882858
2012-10-21,10.135306270540866
2012-10-22,10.139882325117407
2012-10-23,10.143247802486579
2012-10-24,10.144905507894647
2012-10-25,10.152412114786394
2012-10-26,10.163859819947525
2012-10-27,10.172259042175503
2012-10-28,10.17801584807185
2012-10-29,10.183300202543279
2012-10-30,10.186541622026521
2012-10-31,10.193632178883535
2012-11-01,10.204800440664455
2012-11-02,10.215842316439185
2012-11-03,10.228037913153587
2012-11-04,10.2366396901414
2012-11-05,10.240872034825275
2012-11-06,10.243914565192068
2012-11-07,10.24435140125998
2012-11-08,10.243936325777339
2012-11-09,10.242869918723203
2012-11-10,10.238972286025966
2012-11-11,10.232530655563615
2012-11-12,10.229457139587472
2012-11-13,10.229969469003633
2012-11-14,10.231388406020884
2012-11-15,10.235216294937588
2012-11-16,10.23739024886623
2012-11-17,10.237622846892043
2012-11-18,10.239178074912346
2012-11-19,10.241153244175752
2012-11-20,10.242523755905289
2012-11-21,10.243573459739114
2012-11-22,10.244160713548302
2012-11-23,10.24410425654876
2012-11-24,10.24477920998394
2012-11-25,10.246194654960444
2012-11-26,10.247532708562195
2012-11-27,10.249091777856382
2012-11-28,10.250317381574304
2012-11-29,10.251095936980654
2012-11-30,10.251913834920092
2012-12-01,10.252614123689884
2012-12-02,10.253309970740188
2012-12-03,10.254054326881608
2012-12-04,10.25466247437008
2012-12-05,10.255170270470918
2012-12-06,10.255489554230458
2012-12-07,10.2555823654994
2012-12-08,10.255514611113314
2012-12-09,10.255248115635176
2012-12-10,10.254803924831808
2012-12-11,10.254178959828494
2012-12-12,10.253321505791643
2012-12-13,10.25222825460705
2012-12-14,10.251756169448388
2012-12-15,10.25197824405609
2012-12-16,10.252482816128905
2012-12-17,10.253508408409703
2012-12-18,10.254538771904635
2012-12-19,10.255545141162882
2012-12-20,10.256995092840645
2012-12-21,10.258785411726075
2012-12-22,10.25997082046548
2012-12-23,10.260528129606037
2012-12-24,10.260844033000014
2012-12-25,10.260674586517311
2012-12-26,10.260695451381507
2012-12-27,10.260943975913378
2012-12-28,10.260875413709554
2012-12-29,10.260633406120506
2012-12-30,10.260501135491374
2012-12-31,10.260438504872042
2013-01-01,10.260407454598644
2013-01-02,10.260467314643725
2013-01-03,10.260311742562306
2013-01-04,10.25993040258315
2013-01-05,10.259521213319669
2013-01-06,10.259015318696434
2013-01-07,10.258237142411264
2013-01-08,10.25718393375649
2013-01-09,10.255884307771836
2013-01-10,10.254286505784941
2013-01-11,10.252536898603958
2013-01-12,10.250629077962014
2013-01-13,10.248438303807484
2013-01-14,10.245986130720235
2013-01-15,10.244188310232296
2013-01-16,10.243121078734465
2013-01-17,10.242365598892972
2013-01-18,10.24217984045487
2013-01-19,10.24199162702036
2013-01-20,10.241773779008486
2013-01-21,10.242041805891434
2013-01-22,10.24268402562271
2013-01-23,10.243624503055164
2013-01-24,10.244934359229672
2013-01-25,10.246587776538023
2013-01-26,10.248595337596125
2013-01-27,10.251149981207098
2013-01-28,10.25427098885737
2013-01-29,10.257886269047166
2013-01-30,10.262051606648969
2013-01-31,10.264633644762476
2013-02-01,10.265442901522613
2013-02-02,10.265542821694332
2013-02-03,10.264332741607644
2013-02-04,10.263044265053184
2013-02-05,10.26174974925243
2013-02-06,10.259293031655984
2013-02-07,10.255909239217223
2013-02-08,10.253052084958169
2013-02-09,10.250692498437246
2013-02-10,10.248277043772665
2013-02-11,10.246153269744354
2013-02-12,10.243132488349808
2013-02-13,10.239123845185842
2013-02-14,10.23499261511527
2013-02-15,10.230458009866718
2013-02-16,10.21953830626631
2013-02-17,10.201479976518765
2013-02-18,10.178590998893508
2013-02-19,10.148681406517369
2013-02-20,10.115151676550026
2013-02-21,10.07775850112634
2013-02-22,10.031996951671198
2013-02-23,9.977545879339548
2013-02-24,9.942228647954078
2013-02-25,9.930420133641475
2013-02-26,9.929783325818027
2013-02-27,9.948337038317376
2013-02-28,9.96770344762341
2013-03-01,9.987014265416782
2013-03-02,10.02124863167479
2013-03-03,10.065834696043984
2013-03-04,10.093421471130105
2013-03-05,10.104781817740394
2013-03-06,10.11100905778116
2013-03-07,10.105546318211715
2013-03-08,10.107289340509857
2013-03-09,10.117267293868995
2013-03-10,10.120482711456471
2013-03-11,10.121019034826865
2013-03-12,10.123485533270635
2013-03-13,10.12651585405778
2013-03-14,10.130632100157221
2013-03-15,10.136565796869823
2013-03-16,10.13791911062242
2013-03-17,10.134562326280946
2013-03-18,10.130139177803786
2013-03-19,10.123148264140944
2013-03-20,10.118069662105405
2013-03-21,10.115587198009786
2013-03-22,10.112382264288572
2013-03-23,10.109690216662965
2013-03-24,10.105710298300975
2013-03-25,10.100035356321614
2013-03-26,10.09457619727945
2013-03-27,10.088853824992201
2013-03-28,10.082307763336898
2013-03-29,10.075121355126061
